DEVICE KERNEL DURATION [ns],NUM_TILES,INPUT_0_DATATYPE,INPUT_0_MEMORY,OUTPUT_0_MEMORY
20723,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10683,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40828,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10626,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5644,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161801,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81272,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40955,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161886,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40946,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20796,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161811,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81182,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40930,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161788,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40881,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20768,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161809,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81199,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40931,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161793,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40874,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20760,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161810,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81202,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40923,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161795,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40870,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20769,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161817,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81192,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40952,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161790,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40876,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20758,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161815,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81182,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40933,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161785,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40866,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20754,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161809,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81192,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40923,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161792,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40870,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20777,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161810,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81195,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40931,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161795,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40876,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20754,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161809,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81204,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40925,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161794,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40883,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20763,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161808,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81198,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40916,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161795,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40878,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20771,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
